Campus,Matricula,Estado,AdeudoEnero,AdeudoFebrero,AdeudoMarzo
UTEL,20286671,Activo,2530,0,1710
UTEL,20286724,Activo,2530,0,2975
UTEL,20286803,Activo,2530,0,3263
UTEL,20287099,Activo,5950,3498,3350
UTEL,20287354,Activo,7793,0,3900
UTEL,20287693,Activo,3099,0,0
UTEL,20287972,Activo,2530,0,3575
UTEL,20288935,Activo,3300,0,3272
UTEL,20289064,Activo,2975,0,0
UTEL,20289971,Activo,2975,2977,2975
UTEL,20290447,Activo,2530,2977,2975
UTEL,20291435,Activo,2975,2756,6158
UTEL,20291721,Activo,2530,9376,2750
UTEL,20291831,Activo,5249,0,15550
UTEL,20292868,Activo,5060,600,1710
UTEL,20293252,Activo,2975,14929,2975
UTEL,20572480,Activo,6600,0,27296
UTEL,20581415,Activo,5950,212,2510
UTEL,10236316,Activo,6985,2812,6158
UTEL,10253108,Activo,3575,0,3300
UTEL,10271344,Activo,3899,68381,3207.5
UTEL,10271424,Activo,3330,472,2975
UTEL,10271800,Activo,3330,0,-2887
UTEL,10272472,Activo,3899,7451.55,3643
UTEL,10272634,Activo,3725,0,2975
UTEL,10272996,Activo,-18851,12140,6831
UTEL,20047290,Activo,3099,14623,2835
UTEL,10019634,Activo,3113,1884,0
UTEL,10056070,Activo,3577,208,3724
UTEL,10093709,Activo,9899.6,0,6234
UTEL,10094745,Activo,13283,0,3124
UTEL,10095250,Activo,2925,18463,21935
UTEL,10186660,Activo,21840,2140,3124
UTEL,10222618,Activo,3964,-1760,3724
UTEL,10240566,Activo,3626,3258,2954
UTEL,10243838,Activo,330,3258,3724
UTEL,10248919,Activo,3575,0,2396
UTEL,10250244,Activo,3350,0,2685
UTEL,10250974,Activo,-9664.5,0,2685
UTEL,20038288,Activo,0,1000,3724
UTEL,20082491,Activo,-0.49,-999,5253
UTEL,20228659,Activo,3150,-175,3257
UTEL,20232758,Activo,2975,-175,3724
UTEL,20233737,Activo,6158,0,4065
UTEL,20235747,Activo,15341,0,3465
UTEL,10242790,Activo,0,0,7067
UTEL,10002009,Activo,3899.13,-1840,3724
UTEL,10274421,Activo,3899,-1760,2975
UTEL,10276840,Activo,3775,-1760,9783
UTEL,10284054,Activo,3775,-1760,3488
UTEL,10286125,Activo,9623,-1650,3724
UTEL,10286737,Activo,3775,-1760,3488
UTEL,10288192,Activo,4493,-1825,3724
UTEL,10290991,Activo,4100,0,3488
UTEL,10292872,Activo,8177,0,3783
UTEL,10293516,Activo,3775,0,3488
UTEL,10294010,Activo,4100,0,3724
UTEL,10296786,Activo,-42960,0,-0.6
UTEL,10297839,Activo,4100,0,3908
UTEL,10299061,Activo,4100,94,12203
UTEL,10299087,Activo,4275,0,3724
UTEL,10299378,Activo,3330,0,3465
UTEL,10299956,Activo,3775,0,3257
UTEL,10301755,Activo,8098,-110,6782
UTEL,10301913,Activo,3330,0,3577
UTEL,10302024,Activo,3775,0,3724
UTEL,10302038,Activo,4048,-147,2312
UTEL,10302313,Activo,4100,0,3577
UTEL,10303328,Activo,3330,0,6261
UTEL,10303703,Activo,4100,0,-4657.5
UTEL,10078848,Activo,10114,3258,2977
UTEL,10262206,Activo,2530,0,3257
UTEL,10278561,Activo,2750,2140,3908
UTEL,10280083,Activo,-1710,0,2977
UTEL,10280203,Activo,5060,0,4144
UTEL,10282716,Activo,2975,0,3724
UTEL,10283758,Activo,2750,0,2977
UTEL,10285037,Activo,2656.5,0,0
UTEL,10290701,Activo,2530,-3520,2536
UTEL,10293458,Activo,5916,0,3888
UTEL,10572527,Activo,3099,0,2756
UTEL,20217777,Activo,26391,0,6162
UTEL,20290272,Activo,3300,-175,0
UTEL,20582965,Activo,5237,0,-2962
UTEL,10262492,Activo,6198,0,9954
UTEL,10262691,Activo,3899,0,2888
UTEL,10274293,Activo,19684,0,1500
UTEL,20011875,Activo,2875,-1605,-7660
UTEL,20029864,Activo,2975,-1500,0
UTEL,20033999,Activo,14963,105,0
UTEL,20222510,Activo,3435,4788,6365
UTEL,20242297,Activo,-8678,7062,-3189
UTEL,20244794,Activo,3099,0,2100
UTEL,20252761,Activo,2750,2707,2100
UTEL,20253032,Activo,20495,1414,2275
UTEL,20255822,Activo,6158,0,2150
UTEL,20256580,Activo,3998,0,2100
UTEL,20256640,Activo,2530,0,3151
UTEL,20258528,Activo,0,32,2100
UTEL,20258757,Activo,3150,0,2100
UTEL,20258760,Activo,2885,0,2250
UTEL,20259567,Activo,5950,0,2100
UTEL,20259621,Activo,20495,0,2275
UTEL,20259876,Activo,3492,9306,2100
UTEL,20259940,Activo,3150,3214,2100
UTEL,20260292,Activo,4655,0,2100
UTEL,20260585,Activo,3475,0,5623
UTEL,20261051,Activo,1710,0,2000
UTEL,20261059,Activo,16363,3507,2000
UTEL,20261332,Activo,-17142,0,1500
UTEL,20261625,Activo,2530,0,2275
UTEL,20262327,Activo,2975,0,2100
UTEL,20262931,Activo,2530,856,2100
UTEL,20263609,Activo,3099,0,2100
UTEL,20263751,Activo,6158,0,2100
UTEL,20263965,Activo,3641,0,2275
UTEL,20264558,Activo,3099,856,1522
UTEL,20265469,Activo,3099,0,0
UTEL,20265470,Activo,3099,3305,2100
UTEL,20265631,Activo,3316,14101.59,2100
UTEL,20267401,Activo,3099,0,2100
UTEL,20267503,Activo,3274,0,2100
UTEL,20267736,Activo,3094,9750,450
UTEL,20269006,Activo,3150,0,0
UTEL,20269210,Activo,2975,0,2000
UTEL,20271439,Activo,3099,3780,1999
UTEL,20271713,Activo,2975,0,2000
UTEL,20271949,Activo,2975,-10536.6,1500
UTEL,20272005,Activo,3099,4650,2175
UTEL,20272406,Activo,2975,0,1500
UTEL,20272498,Activo,1012,0,1500
UTEL,20273227,Activo,2975,0,2175
UTEL,20273523,Activo,1200,-1000,1500
UTEL,20274057,Activo,2530,0,1500
UTEL,20274350,Activo,6158,0,1500
UTEL,20275536,Activo,11373,-1200,2175
UTEL,20276278,Activo,2530,-175,-50360
UTEL,20276344,Activo,2975,0,2404
UTEL,20277276,Activo,2530,0,475
UTEL,20277521,Activo,-107,0,1500
UTEL,20277567,Activo,2030,0,2000
UTEL,20277884,Activo,6415,0,1500
UTEL,20569720,Activo,3099,-2975,2175
UTEL,10013183,Activo,2975,0,2000
UTEL,10199113,Activo,14038,158,2000
UTEL,10260545,Activo,6508,0,1999
UTEL,10261727,Activo,600,0,1500
UTEL,10261768,Activo,2975,0,1500
UTEL,10262866,Activo,0,0,1500
UTEL,10262886,Activo,2530,0,2000
UTEL,10263215,Activo,2975,0,2250
UTEL,10263480,Activo,2750,11462,4553
UTEL,10263672,Activo,5237,1796,2625
UTEL,10264335,Activo,3099,0,2100
UTEL,10571274,Activo,3130,22638,2100
UTEL,20082449,Activo,2975,-548,1466
UTEL,20250385,Activo,3300,3531,1712822
UTEL,20254616,Activo,6516,368,1749849
UTEL,20258042,Activo,3150,0,1712822
UTEL,20259950,Activo,2975,-8837,1749849
UTEL,20262009,Activo,17238,435,15110
UTEL,20262250,Activo,2530,0,15110
UTEL,20262286,Activo,2750,3517,17060
UTEL,20262422,Activo,-0.6,0,17060
UTEL,20262660,Activo,6508,0,17060
UTEL,20262836,Activo,0,0,15110
UTEL,20263732,Activo,3099,3783,12740
UTEL,10017788,Activo,3350,0,15110
UTEL,10036325,Activo,1105.5,0,-31952
UTEL,10052301,Activo,2977,15957,15110
UTEL,10081390,Activo,8910,0,6762
UTEL,10090350,Activo,10497,0,17060
UTEL,10091867,Activo,0,558,17060
UTEL,10093280,Activo,0,0,17060
UTEL,10095196,Activo,6384,0,17060
UTEL,10096704,Activo,16567,-4245,20270
UTEL,10202701,Activo,3775,-4245,16580
UTEL,10221817,Activo,10719,0,1852
UTEL,10230309,Activo,-5363.2,42,14690
UTEL,10230688,Activo,2758,0,14690
UTEL,10235872,Activo,5950,0,14690
UTEL,10238040,Activo,3124,0,14690
UTEL,10240117,Activo,2830.2,0,14690
UTEL,10243074,Activo,24400,0,14690
UTEL,10245693,Activo,2975,-1819,19700
UTEL,10247381,Activo,3575,-149,12751.3
UTEL,10249899,Activo,3575,6316,14910
UTEL,10250324,Activo,3900,137,15435
UTEL,10251514,Activo,3575,0,14910
UTEL,10574344,Activo,3573.75,0,14490
UTEL,20080183,Activo,2750,0,14490
UTEL,20215525,Activo,24109,0,14489.8
UTEL,20235864,Activo,2975,208,-3270
UTEL,20236071,Activo,3123,0,14910
UTEL,20245508,Activo,5693,-3124,14735
UTEL,20246204,Activo,2975,-6223.8,2278
UTEL,20246584,Activo,2975,0,600
UTEL,20247229,Activo,8636,5898,-100
UTEL,20247652,Activo,1710,0,6192
UTEL,20248307,Activo,2975,0,3775
UTEL,20248547,Activo,8341,0,2090
UTEL,20249799,Activo,2975,3305,-7472
UTEL,10238413,Activo,1710,0,3635
UTEL,10192866,Activo,2977,0,2835
UTEL,10290143,Activo,3898,0,2835
UTEL,20582952,Activo,5097,0,-29970
UTEL,20309846,Activo,3274,0,-1367
UTEL,20309544,Activo,5237,0,2835
UTEL,20307141,Activo,0,-9729.5,2665
UTEL,20306376,Activo,2975,0,3300
UTEL,20305516,Activo,3167,0,13324
UTEL,20303517,Activo,0,0,1710
UTEL,20302935,Activo,3150,0,3274
UTEL,20299648,Activo,6891,0,3300
UTEL,20296683,Activo,2975,0,2975
UTEL,20286954,Activo,2975,35795,2975
UTEL,20285277,Activo,2530,-84,3446
UTEL,20230140,Activo,395,0,2975
UTEL,10308368,Activo,4260,0,2835
UTEL,10307163,Activo,3330,0,2835
UTEL,10307147,Activo,2630,2750,16958
UTEL,10306478,Activo,3330,0,6831
UTEL,10306233,Activo,3626,0,2530
UTEL,10305926,Activo,3775,0,2750
UTEL,10305539,Activo,-35841,0,3480
UTEL,10305174,Activo,3775,0,2975
UTEL,10305171,Activo,2510,0,8408
UTEL,10304810,Activo,3775,166,3475
UTEL,10303469,Activo,-16640,0,3099
UTEL,10303030,Activo,3330,3033,6415
UTEL,10302791,Activo,3330,3308,2750
UTEL,10302387,Activo,-3764,2756,3099
UTEL,10301123,Activo,3330,-2962,3099
UTEL,10252797,Activo,3575,2977,2975
UTEL,20567361,Activo,-19636,0,3099
UTEL,20257470,Activo,2975,12740,2530
UTEL,20256862,Activo,3150,0,2975
UTEL,20255511,Activo,2975,-7660,2975
UTEL,20254736,Activo,18940,0,10466
UTEL,20254718,Activo,12524,2000,-12729
UTEL,20253643,Activo,2975,1833,2975
UTEL,20253507,Activo,2975,7554,6415
UTEL,20252111,Activo,2975,9575,2660
UTEL,20252096,Activo,1475,8506,2530
UTEL,20252039,Activo,3214,8506,2975
UTEL,20252003,Activo,3300,9306,2530
UTEL,20243158,Activo,9341,9831,2440
UTEL,10272564,Activo,-19451,9467,2625
UTEL,10271075,Activo,3792,9562,3575
UTEL,10271071,Activo,3350,8353,3900
UTEL,10268765,Activo,3130,9098,2920
UTEL,10266193,Activo,-20562.8,9840,2835
UTEL,10265829,Activo,17616,9840,19609.2
UTEL,10265646,Activo,3575,7819,1006
UTEL,10263542,Activo,4025,9840,6467
UTEL,10262271,Activo,3699,13361,3124
UTEL,10257376,Activo,3575,8154,3487
UTEL,10257324,Activo,3987,13572,-6222.3
UTEL,10256914,Activo,3575,10651,3124
UTEL,10256845,Activo,3575,12256,3124
UTEL,10256705,Activo,3750,11162,3124
UTEL,10256385,Activo,-21194,3099,3124
UTEL,10256172,Activo,3750,6750,3124
UTEL,10255959,Activo,-148.6,6990.5,2124
UTEL,10255000,Activo,11824,-1000,1796
UTEL,10254383,Activo,3575,9774,3592
UTEL,10254159,Activo,3750,10272,2888
UTEL,10253634,Activo,3575,6745,2124
UTEL,10252123,Activo,3575,11073,5462
UTEL,10251187,Activo,-13464,0,3465
UTEL,10250776,Activo,3575,3533,7815
UTEL,10249289,Activo,3575,13332,0
UTEL,10248495,Activo,3575,7504,1884
UTEL,10238480,Activo,3900,5439,6467
UTEL,10196325,Activo,3699,3033,-1581
UTEL,10052119,Activo,-19664.72,8931,3124
UTEL,10046448,Activo,-16640,9444.6,3124
UTEL,10020980,Activo,3699,9726,3698
UTEL,10015946,Activo,3575,141,3124
UTEL,10007043,Activo,3575,4478,3724
UTEL,10568663,Activo,2686,3033,3124
UTEL,10262176,Activo,-2150,10155,3264
UTEL,10261849,Activo,2750,10282,2977
UTEL,10261093,Activo,2530,5075,3308
UTEL,10260566,Activo,2975,10003,2756
UTEL,10260287,Activo,3150,1400,3124
UTEL,10260170,Activo,2029,2756,3540
UTEL,10259894,Activo,1710,7011,20727
UTEL,10259882,Activo,1242,2756,2977
UTEL,10259433,Activo,2975,2519,2977
UTEL,10259427,Activo,2975,1832,1536
UTEL,10259132,Activo,6716,6577.7,6290
UTEL,10258867,Activo,2750,0,8931
UTEL,10258851,Activo,2530,1070,5512
UTEL,10258535,Activo,1710,10243,-6476
UTEL,10258442,Activo,10457,10149,2756
UTEL,10258220,Activo,2975,-0.09,0
UTEL,10258167,Activo,1710,-7500,0
UTEL,10258087,Activo,1710,0,625
UTEL,10258055,Activo,3150,0,0
UTEL,10258053,Activo,3150,-170,1500
UTEL,10257969,Activo,2530,-170,6675
UTEL,10257920,Activo,1710,-2000,3575
UTEL,10257636,Activo,3150,0,0
UTEL,10257180,Activo,3183,0,6467
UTEL,10257157,Activo,3150,0,3124
UTEL,10257145,Activo,2750,0,5500
UTEL,10257113,Activo,2530,-200,2465
UTEL,10257105,Activo,2975,-200,3124
UTEL,10256955,Activo,2974,0,2657
UTEL,10256901,Activo,3150,-140,6930
UTEL,10256776,Activo,3150,0,2975
UTEL,10256731,Activo,2975,0,2010
UTEL,10256665,Activo,2975,182,3099
UTEL,10256514,Activo,1710,0,2530
UTEL,10256445,Activo,2975,0,2530
UTEL,10256280,Activo,3150,-200,2975
UTEL,10256192,Activo,3150,214,23929
UTEL,10256095,Activo,2975,0,3330
UTEL,10255909,Activo,2825.75,0,6998
UTEL,10255157,Activo,3150,0,4100
UTEL,10255079,Activo,2941,0,7400
UTEL,10255062,Activo,3150,214,9959
UTEL,10254410,Activo,14997.75,0,3775
UTEL,10252932,Activo,5693,-365269,3899
UTEL,10252604,Activo,2975,-365269,1686
UTEL,10250949,Activo,2975,-365269,6037
UTEL,10238919,Activo,1710,365269,6998
UTEL,10082442,Activo,2650,0,6415
UTEL,10038060,Activo,-11643.8,0,6158
UTEL,10038052,Activo,2975,0,25656
UTEL,10028023,Activo,2975,365269,0
UTEL,10021763,Activo,2625,0,3550
UTEL,20249756,Activo,2693,0,3099
UTEL,20236940,Activo,19098,0,3099
UTEL,10248986,Activo,3175,0,2975
UTEL,10246890,Activo,3575,0,3099
UTEL,10246687,Activo,3575,0,1710
UTEL,10246630,Activo,3575,0,2530
UTEL,10246566,Activo,4192,0,1710
UTEL,10246549,Activo,3575,-31,3099
UTEL,10246403,Activo,3900,-175,2530
UTEL,10246283,Activo,3350,0,3099
UTEL,10246185,Activo,2575,0,2705
UTEL,10244311,Activo,3575,-50,1701
UTEL,10243808,Activo,7174,1605,3099
UTEL,10242588,Activo,2575,0,3300
UTEL,10240381,Activo,2775,0,17180
UTEL,10240153,Activo,3900,0,3099
UTEL,10232940,Activo,2888,1605,3099
UTEL,10231666,Activo,3575,-1500,3602
UTEL,10213699,Activo,23918,-3000,12982
UTEL,10213460,Activo,5512,1830,2975
UTEL,10079895,Activo,8378,2315,3274
UTEL,10047015,Activo,3350,1830,3099
UTEL,10039580,Activo,3575,0,1710
UTEL,10033037,Activo,-11347,0,2975
UTEL,10031097,Activo,9941,-166487,1710
UTEL,10030638,Activo,3575,-513,1710
UTEL,10038323,Activo,3130,-998919,2750
UTEL,10062371,Activo,740,0,3274
UTEL,10096787,Activo,5970,-210,6158
UTEL,10289093,Activo,6037,0,2525
UTEL,10295407,Activo,6957,0,2530
UTEL,10296671,Activo,3330,0,2975
UTEL,10297169,Activo,8177,0,3099
UTEL,10298474,Activo,9450,-250.25,3099
UTEL,10300158,Activo,3775,0,22544
UTEL,10304025,Activo,9345,0,2530
UTEL,10305058,Activo,7631,0,1710
UTEL,10305684,Activo,4100,0,-12853
UTEL,10306344,Activo,3330,0,3300
UTEL,10308327,Activo,4100,-20816,7181
UTEL,20279865,Activo,2530,0,2975
UTEL,20282647,Activo,3099,6608,2975
UTEL,20285260,Activo,-3200,0,-16878.6
UTEL,20285471,Activo,8436,247,2975
UTEL,20293954,Activo,6342,0,3150
UTEL,20295901,Activo,2530,5754,2975
UTEL,20298999,Activo,2530,-28058,3150
UTEL,20301757,Activo,2750,0,6055
UTEL,20302290,Activo,2530,-8288,2975
UTEL,20581982,Activo,2530,0,3251
UTEL,10252939,Activo,3575,0,3540
UTEL,10026820,Activo,3775,0,23157
UTEL,10040399,Activo,3775,1124,2009
UTEL,10078880,Activo,4100,0,2975
UTEL,10198379,Activo,3698,5754,9587.74
UTEL,10238853,Activo,2430,-11543,3699
UTEL,10264264,Activo,3130,0,-8880
UTEL,10264329,Activo,3699,0,600
UTEL,10266705,Activo,3699,0,3575
UTEL,10267231,Activo,6581,5803,3575
UTEL,10267458,Activo,3699,-44480,3699
UTEL,10268857,Activo,3699,0,3699
UTEL,10269770,Activo,-253,563,9941
UTEL,10269777,Activo,-19764,0,2310
UTEL,10271718,Activo,3330,0,2310
UTEL,10272285,Activo,8744,0,0
UTEL,10272366,Activo,3899,0,-10213
UTEL,10272968,Activo,3413,0,-2400
UTEL,10273026,Activo,3899,0,3206
UTEL,10273360,Activo,3330,-23132.4,3575
UTEL,10273596,Activo,3899,0,10962
UTEL,10273915,Activo,3899,0,2775
UTEL,10274424,Activo,4189,0,4075
UTEL,10274464,Activo,3775,0,3130
UTEL,10274876,Activo,3899,0,2401
UTEL,10565382,Activo,-3501.87,0,2310
UTEL,10572963,Activo,3536.64,0,3575
UTEL,20566034,Activo,2707,2530,3769
UTEL,10077483,Activo,13592,2530,3699
UTEL,10095946,Activo,6468,-17095,3575
UTEL,10212839,Activo,1075,-175,3150
UTEL,10226580,Activo,4366,0,3687
UTEL,10245879,Activo,2750,0,3733
UTEL,10246580,Activo,2750,0,3783
UTEL,10247028,Activo,2975,9102,-5696
UTEL,10247998,Activo,2972.5,3618,2975
UTEL,10248404,Activo,26498,0,2975
UTEL,10248735,Activo,2975,0,2975
UTEL,10248809,Activo,2975,91,2800
UTEL,10249135,Activo,2975,14130,10191
UTEL,10249226,Activo,2975,0,3090
UTEL,10249524,Activo,4140,0,2756
UTEL,10250389,Activo,2975,-4760,9739
UTEL,10250730,Activo,2750,2430,2746
UTEL,10250861,Activo,2750,0,1500
UTEL,10251442,Activo,2750,321,0
UTEL,10252004,Activo,1710,148,3540
UTEL,10252146,Activo,3132,0,8382
UTEL,10252236,Activo,-16726.2,0,2527
UTEL,10252387,Activo,2975,0,-12201
UTEL,10252416,Activo,6158,0,3099
UTEL,10252574,Activo,2975,0,2074
UTEL,10252703,Activo,0,-0.2,3329
UTEL,10252709,Activo,2975,0,4275
UTEL,10252813,Activo,1590,0,2510
UTEL,10252830,Activo,2975,7432,4074
UTEL,10252975,Activo,2975,0,2460
UTEL,10253007,Activo,28103,541,4074
UTEL,10253082,Activo,2975,3531,2510
UTEL,10253092,Activo,1710,0,4100
UTEL,10253115,Activo,2975,0,8098
UTEL,10253156,Activo,1830,-1543,0
UTEL,10253178,Activo,2974,0,1100
UTEL,10253267,Activo,1710,0,9880
UTEL,10253268,Activo,2975,0,2530
UTEL,10253494,Activo,2975,-5797.6,2975
UTEL,10253606,Activo,2975,-3646,2975
UTEL,10253608,Activo,2207,0,2310
UTEL,10253667,Activo,1710,0,3300
UTEL,10253682,Activo,6158,0,2975
UTEL,10253935,Activo,2975,0,2530
UTEL,10253998,Activo,2975,243,1489
UTEL,10254098,Activo,2975,0,1494
UTEL,10254122,Activo,-3798.4,29776,3708
UTEL,10254150,Activo,3150,0,3099
UTEL,10254165,Activo,-15403,0,2975
UTEL,10254504,Activo,1710,6504.5,3133
UTEL,10254587,Activo,3150,0,6158
UTEL,10254657,Activo,1710,0,3020
UTEL,10254696,Activo,3150,0,3150
UTEL,10254972,Activo,3150,0,-16434
UTEL,10254993,Activo,3150,-8469.2,3150
UTEL,10255166,Activo,1710,168,2975
UTEL,10255261,Activo,2995,0,6508
UTEL,10255286,Activo,2826,177,2975
UTEL,10255309,Activo,3132,0,3150
UTEL,10255362,Activo,3150,0,2975
UTEL,10255363,Activo,2975,133,2975
UTEL,10255378,Activo,2975,0,-7514
UTEL,10255672,Activo,3150,-46.9,2975
UTEL,10255929,Activo,710,208,2975
UTEL,10256154,Activo,1710,0,2975
UTEL,10256503,Activo,2975,0,2800
UTEL,10256527,Activo,1710,316,3099
UTEL,10256910,Activo,2530,0,-10690
UTEL,10257485,Activo,2975,0,3099
UTEL,10257956,Activo,1710,0,2975
UTEL,10257999,Activo,26603,357,2975
UTEL,10258552,Activo,2975,135,12903
UTEL,10258888,Activo,2975,-0.2,2250
UTEL,10259027,Activo,3150,3314,3350
UTEL,10259092,Activo,2975,0,3130
UTEL,10259348,Activo,-9288,57,3575
UTEL,10259352,Activo,-13334,42,3750
UTEL,10259482,Activo,3150,0,2171
UTEL,10259641,Activo,1710,0,2310
UTEL,10259642,Activo,9924,6028,1884
UTEL,10259706,Activo,-14495,136,3881
UTEL,10260070,Activo,3285,140,3575
UTEL,10260422,Activo,1710,0,14032
UTEL,10260655,Activo,16534,0,3350
UTEL,10261028,Activo,6637,0,3130
UTEL,10261071,Activo,18011,0,2310
UTEL,10012685,Activo,3355,236,9927
UTEL,10205573,Activo,6987,0,3575
UTEL,10206020,Activo,9254,0,2310
UTEL,10212819,Activo,6554,0,2310
UTEL,10240693,Activo,2888,2432,3750
UTEL,10240718,Activo,38407,0,3750
UTEL,10248504,Activo,4289,146,-9146
UTEL,20096790,Activo,32261,0,2310
UTEL,20236662,Activo,2888,11652,3575
UTEL,10312552,Activo,2175,0,3750
UTEL,10313444,Activo,2175,177,-3643
UTEL,10321875,Activo,2058,0,3750
UTEL,10323428,Activo,1960,0,3350
UTEL,20309387,Activo,2000,638,3130
UTEL,20311882,Activo,2000,0,3575
UTEL,20321413,Activo,1545,0,3575
UTEL,10186948,Activo,2600,0,3750
UTEL,10298338,Activo,3115,0,7666
UTEL,10300454,Activo,900,0,3750
UTEL,10306065,Activo,7080,0,3575
UTEL,10279284,Activo,2175,0,4375
UTEL,10279789,Activo,2750,0,2310
UTEL,10280002,Activo,2000,0,3575
UTEL,10281349,Activo,2000,2977,3918
UTEL,10283113,Activo,2000,0,3750
UTEL,10283376,Activo,6940,3356,3575
UTEL,10285288,Activo,4056,8868,3575
UTEL,10290084,Activo,4000,25818,3750
UTEL,20271211,Activo,2175,3577,3721
UTEL,20289990,Activo,2000,-6476,3750
UTEL,10258352,Activo,2600,5976,19963.75
UTEL,10267831,Activo,2600,6112,6293
UTEL,10270978,Activo,2600,5201,3783
UTEL,10272341,Activo,2800,-2910,3575
UTEL,10272772,Activo,2975,12882,2310
UTEL,10272919,Activo,2975,-0.5,3750
UTEL,10273007,Activo,3082,0,-5983.8
UTEL,10273414,Activo,10666,-8,3575
UTEL,10280197,Activo,2800,5721,3575
UTEL,10574967,Activo,2775,1500,3225
UTEL,20274652,Activo,2175,1498,11766
UTEL,20274659,Activo,2175,26867,3923
UTEL,10256378,Activo,2175,57805,3124
UTEL,10259214,Activo,2975,0,3124
UTEL,20314106,Activo,2175,0,2977
UTEL,20311071,Activo,0,0,30388
UTEL,20309378,Activo,2000,0,5038
UTEL,20290725,Activo,2000,0,6577.7
UTEL,20285332,Activo,3151,0,22109
UTEL,10316933,Activo,2175,0,4040
UTEL,10316698,Activo,0,0,9682.75
UTEL,10316373,Activo,1710,9467,2970
UTEL,10316083,Activo,0,0,2888
UTEL,10315964,Activo,1710,0,3124
UTEL,10315896,Activo,-1710,-1,-6024.4
UTEL,10315813,Activo,0,0,16616
UTEL,10315764,Activo,1500,0,3124
UTEL,10314814,Activo,-155,2707,3629.91
UTEL,10314567,Activo,2000,-175,498094
UTEL,10314373,Activo,0,0,523525
UTEL,10314362,Activo,1500,4014,1002356
UTEL,10313813,Activo,1710,3983,1047049
UTEL,10313695,Activo,2000,0,2803900
UTEL,10313383,Activo,0,0,2803900
UTEL,10313382,Activo,2000,4331,2148594
UTEL,10313200,Activo,1710,0,664125
UTEL,10313171,Activo,-1710,0,1888422
UTEL,10313059,Activo,1710,0,2448594
UTEL,10312970,Activo,-1500,0,664125
UTEL,10312953,Activo,1500,0,2448594
UTEL,10312767,Activo,-1710,810,1364897
UTEL,10312648,Activo,1500,7631,664125
UTEL,10312007,Activo,0,0,1328250
UTEL,10311324,Activo,1500,0,664125
UTEL,10311139,Activo,1500,0,664125
UTEL,10311128,Activo,0,-21211,664125
UTEL,10311047,Activo,1710,0,1328250
UTEL,10310918,Activo,1500,0,630919
UTEL,10310024,Activo,-1500,0,664125
UTEL,10309676,Activo,-1710,7819,664125
UTEL,10308613,Activo,1500,0,630919
UTEL,10308299,Activo,2000,0,2803900
UTEL,10308243,Activo,1800,6130,-383.6
UTEL,10307797,Activo,0,0,236
UTEL,10298478,Activo,2000,2530,650
UTEL,10086791,Activo,0,9907.96,1296
UTEL,10077319,Activo,1998,6674,236
UTEL,20305949,Activo,2530,0,1278
UTEL,20305126,Activo,3300,0,236
UTEL,20283117,Activo,8823,0,246
UTEL,10308627,Activo,7028,0,-1623
UTEL,10307110,Activo,3330,0,236
UTEL,10306151,Activo,9098,0,1178
UTEL,10305612,Activo,-3754,0,3034
UTEL,10305500,Activo,3775,10348,661
UTEL,10305394,Activo,3775,0,664125
UTEL,10305152,Activo,3330,3783,1999036
UTEL,10304927,Activo,3330,0,1261838
UTEL,10297703,Activo,3725,-3300,-1093858
UTEL,10297206,Activo,3330,191.74,3869822
UTEL,10290604,Activo,800,0,630919
UTEL,10234612,Activo,6758,0,1328250
UTEL,10090004,Activo,2404,0,1610864
UTEL,10035002,Activo,3575,3816,232444
UTEL,10576603,Activo,3423.25,0,2749478
UTEL,10570577,Activo,5837,0,2749478
UTEL,10568751,Activo,2530,1830,3893065
UTEL,10294244,Activo,-595,0,3869822
UTEL,10293694,Activo,6158,0,1328250
UTEL,10292758,Activo,3300,-2,828250
UTEL,10292646,Activo,1710,204,664125
UTEL,10292327,Activo,-16800.99,0,2362650
UTEL,10292267,Activo,2975,5592,200
UTEL,10292253,Activo,800,0,428
UTEL,10291595,Activo,2530,0,400
UTEL,10291086,Activo,2975,0,645
UTEL,10290925,Activo,2743,177,200
UTEL,10290781,Activo,2975,0,210
UTEL,10290453,Activo,3774.01,983,1413
UTEL,10290428,Activo,3300,0,517
UTEL,10290179,Activo,2947,0,1034
UTEL,10290014,Activo,1419,0,517
UTEL,10290010,Activo,-34872,-8122,491
UTEL,10289528,Activo,2975,0,569
UTEL,10289457,Activo,6750,-11847,0
UTEL,10289152,Activo,2530,380,1033.2
UTEL,10289150,Activo,1710,0,1130
UTEL,10288975,Activo,-6740,0,452
UTEL,10288925,Activo,2975,0,1904
UTEL,10288844,Activo,5060,3900,887
UTEL,10288360,Activo,2530,0,452
UTEL,10288316,Activo,3300,5796,429
UTEL,10288295,Activo,3099,0,2840
UTEL,10288279,Activo,8567,0,3104706
UTEL,10288053,Activo,2530,0,664125
UTEL,10287825,Activo,3099,24625,2842394
UTEL,10287807,Activo,2530,0,2749478
UTEL,10287783,Activo,8180,0,-4519375
UTEL,10287643,Activo,3099,0,664125
UTEL,10287272,Activo,2975,0,664125
UTEL,10287179,Activo,2975,0,664125
UTEL,10286305,Activo,-26448.8,0,664125
UTEL,10286140,Activo,2975,0,664125
UTEL,10285969,Activo,2750,0,1845876
UTEL,10285895,Activo,0,6174,664125
UTEL,10285819,Activo,13630,0,630919
UTEL,10285755,Activo,4276,149,664125
